ID,NAME,KANA,RESPONSE,PREFEC,DISTRICT,PR,PRBLOCK,PARTY,INCUMB,TERM,SEX,AGE,RESULT,Q1_1,Q1_2,Q1_3,Q2_1,Q2_2,Q2_3,Q3_1_1,Q3_1_2,Q3_1_3,Q3_1_4,Q3_1_5,Q3_1_6,Q3_1_7,Q3_1_8,Q3_1_9,Q3_1_10,Q3_1_11,Q3_2_1,Q3_2_2,Q3_2_3,Q3_2_4,Q3_2_5,Q3_2_6,Q3_2_7,Q3_2_8,Q3_2_9,Q3_2_10,Q3_2_11,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q6_12,Q6_13,Q6_14,Q6_15,Q6_16,Q6_17,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q8,SQ8_1,SQ8_2,SQ8_3,SQ8_4,SQ8_5,SQ8_6,SQ8_7,SQ8_8,SQ8_9,SQ8_10,SQ8_11,SQ8_12,SQ8_13,SQ8_14,SQ8_15,SQ8_16,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q1_1_FA,Q1_2_FA,Q1_3_FA,SQ8_16_FA
203,秋本＝真利,あきもと・まさとし,1,12,9,0,54,1,3,3,1,46,3,16,15,6,2,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,100,20,80,0,40,30,100,20,99,99,99,99,99,1,2,2,2,1,2,2,3,4,5,5,2,2,3,3,99,99,1,1,2,3,3,3,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,99,99,99,99,99,99,99,99,99,99,コロナ対策,99,99,99
204,今留＝尚人,いまどめ・なおと,1,12,10,0,66,11,1,0,1,56,1,16,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,90,1,60,0,40,30,70,0,5,3,3,1,1,1,3,3,3,1,3,1,1,1,1,3,5,3,1,5,5,5,1,3,3,3,3,1,3,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,人権,99,99,憲法はもっと理念的なもの（聖徳太子の17条の憲法のようなもの）とし、その代わりに憲法裁判所を設置して、法律の違憲合憲を統治行為論的な判断では無く、立法時にきちんと判断させる
205,梓＝まり,あずさ・まり,1,12,10,0,66,10,1,0,2,50,1,7,1,12,5,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,50,50,50,50,50,50,50,5,5,5,1,1,1,1,1,5,1,5,1,1,1,1,1,5,1,1,5,5,5,1,1,5,1,5,1,5,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,99,99,99,99
206,谷田川＝元,やたがわ・はじめ,1,12,10,0,54,2,3,2,1,58,3,3,5,11,5,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,35,90,35,60,35,70,30,90,4,4,3,3,4,3,3,3,2,4,4,2,3,1,1,2,2,3,4,2,3,2,3,2,4,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,99,99,99,99
207,林＝幹雄,はやし・もとお,1,12,10,0,66,1,3,9,1,74,2,16,14,1,3,2,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,999,999,999,999,999,999,999,999,3,2,3,2,2,1,2,2,1,1,4,2,2,4,2,2,2,2,2,4,4,3,1,2,4,2,4,4,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,新型コロナ対策,99,99,99
208,多ケ谷＝亮,たがや・りょう,1,12,11,0,54,9,1,0,1,52,3,16,2,4,1,2,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,999,0,999,0,999,999,999,5,5,5,1,1,3,5,5,1,5,5,1,1,1,1,1,4,5,5,1,1,1,5,3,3,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,99,99,99,99,99,99,99,99,99,99,コロナ禍対策（適正な補償、給付金の支給、医療体制の整備等）,99,99,集団自衛権の行使について制約を加える
209,森＝英介,もり・えいすけ,0,12,11,0,66,1,3,10,1,73,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,999,999,999,999,999,999,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
210,椎名＝史明,しいな・ふみあき,1,12,11,0,66,4,1,0,1,64,1,12,7,6,1,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,75,0,100,0,75,0,75,5,5,5,2,5,5,5,5,1,5,5,1,1,1,1,1,1,5,5,1,1,1,5,4,5,1,1,2,1,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,99,99,99,99
211,葛原＝茂,くずはら・しげる,1,12,12,0,66,4,1,0,1,70,1,6,5,12,2,1,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,75,10,100,10,35,10,75,5,5,5,3,4,5,5,5,1,5,5,2,2,1,1,1,2,5,5,1,1,1,5,3,5,1,1,3,1,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,99,99,99,99
212,浜田＝靖一,はまだ・やすかず,1,12,12,0,54,1,3,9,1,66,2,1,4,13,2,3,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,50,90,50,50,50,100,50,2,2,3,3,2,2,3,4,2,2,2,2,2,3,3,4,2,3,2,2,3,3,1,2,2,3,4,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,99,99,99,99
213,樋高＝剛,ひだか・たけし,1,12,12,0,54,2,2,3,1,55,1,16,13,6,1,2,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25,100,25,80,25,100,0,100,5,5,4,2,2,5,4,4,1,5,5,1,1,1,2,2,3,5,5,2,2,1,4,4,5,1,3,2,3,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,コロナ対策,99,99,99
214,宮川＝伸,みやかわ・しん,1,12,13,0,54,2,3,1,1,51,1,16,3,5,3,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,90,40,50,20,80,20,90,3,4,4,3,3,2,5,4,1,5,5,2,1,2,2,2,2,3,4,1,1,1,3,3,3,2,2,3,3,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,新型コロナウイルス感染症対策,99,99,99
215,松本＝尚,まつもと・ひさし,1,12,13,0,54,1,1,0,1,59,2,16,1,12,2,3,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,80,0,50,0,60,20,80,0,2,3,3,2,2,1,1,4,5,1,3,2,1,4,4,3,4,2,1,5,5,5,1,1,2,1,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,コロナ対策,99,99,99
216,清水＝聖士,しみず・きよし,1,12,13,0,54,5,1,0,1,60,1,16,6,7,2,3,8,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,60,10,60,0,100,50,60,10,4,4,3,3,3,2,3,2,2,3,3,3,2,2,3,4,2,3,3,2,2,1,2,2,3,3,3,3,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,コロナ対応,99,99,地方分権改革
217,海江田＝万里,かいえだ・ばんり,1,13,1,0,55,2,3,7,1,72,3,6,2,12,2,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,100,60,70,20,80,20,100,5,5,3,2,3,3,4,4,1,5,4,3,3,3,1,1,1,3,5,1,2,1,5,3,4,3,1,3,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,99,99,99,99
218,小野＝泰輔,おの・たいすけ,1,13,1,0,55,5,1,0,1,47,3,10,6,13,6,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,50,30,40,10,90,60,55,10,4,3,2,3,4,1,2,2,4,2,5,2,2,1,2,5,2,2,2,1,2,2,1,1,3,3,4,4,4,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,99,99,99,99
219,山田＝美樹,やまだ・みき,1,13,1,0,55,1,3,3,2,47,2,3,1,6,4,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,999,100,999,999,999,100,999,5,4,4,2,2,1,2,2,2,1,3,3,1,2,3,3,4,4,2,99,99,99,2,2,3,2,5,2,5,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,99,99,99,99
220,内藤＝久遠,ないとう・ひさお,1,13,1,0,66,11,1,0,1,64,1,3,4,7,1,2,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,50,20,0,0,0,20,0,20,4,4,4,4,2,1,2,3,1,5,4,1,1,3,2,2,4,5,5,5,5,5,5,1,2,1,2,3,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,99,99,99,99
221,木内＝孝胤,きうち・たかたね,1,13,2,0,55,5,2,2,1,55,1,2,5,1,2,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,20,60,10,80,70,60,25,4,3,2,1,2,3,3,4,1,2,2,4,2,1,4,4,3,4,2,2,2,2,2,3,2,4,3,2,2,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,99,99,99,99
222,松尾＝明弘,まつお・あきひろ,1,13,2,0,55,2,3,1,1,46,1,16,16,7,2,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,50,100,50,50,50,50,50,100,4,4,3,2,2,4,4,4,1,4,4,2,1,1,1,2,1,4,4,1,1,1,2,3,3,3,2,3,2,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,コロナ対策,景気対策,99,99
223,辻＝清人,つじ・きよと,1,13,2,0,55,1,3,3,1,42,2,16,3,1,3,7,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,100,20,50,0,50,30,50,0,4,2,2,3,2,1,1,1,1,1,3,1,3,4,3,4,3,2,2,2,2,2,2,1,2,1,3,4,4,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,新型コロナ対策,99,99,99
224,北村＝造,きたむら・いたる,1,13,2,0,55,9,1,0,1,38,1,16,7,2,1,2,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,999,0,999,0,999,999,999,5,5,5,1,1,3,5,5,1,5,5,1,1,1,1,1,4,5,5,1,1,1,5,3,3,1,1,1,4,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,0,0,1,1,0,0,0,99,99,99,99,99,99,99,99,99,99,給付金、社会保障費減免、消費税廃止など,99,99,99
225,出口＝紳一郎,でぐち・しんいちろう,1,13,2,0,66,11,1,0,1,48,1,10,12,11,3,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,70,50,0,0,70,50,75,30,5,2,3,4,4,3,3,3,1,4,2,2,2,5,4,4,3,5,2,2,2,2,3,3,2,2,4,4,3,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,99,99,99,私の新憲法の案です。　https://note.com/deguchi2021/n/n592c73915927
226,香西＝克介,こうざい・かつすけ,1,13,3,0,66,4,1,0,1,45,1,16,5,12,2,1,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,90,1,100,1,50,0,90,5,5,5,3,5,5,5,5,1,5,5,2,3,1,1,1,3,5,5,1,1,1,5,3,5,1,1,4,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,コロナ対策,99,99,99
227,松原＝仁,まつばら・じん,1,13,3,0,55,2,3,7,1,65,2,6,7,3,3,4,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,30,80,50,60,60,70,30,80,5,5,4,1,1,1,3,1,1,4,5,2,1,1,3,3,3,4,3,2,3,1,2,1,3,2,3,1,1,2,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,99,99,99,99
228,石原＝宏高,いしはら・ひろたか,1,13,3,0,55,1,3,4,1,57,3,6,7,3,3,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,100,10,100,0,30,10,100,10,4,4,2,2,2,1,3,1,1,2,3,2,2,2,2,3,2,3,2,3,3,2,1,2,3,1,4,4,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,99,99,99,99
229,林＝智興,はやし・ともおき,1,13,4,0,55,5,1,0,1,45,1,16,6,3,2,3,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,10,50,0,100,50,80,10,5,3,1,3,3,1,2,2,3,2,3,4,2,1,3,5,2,3,1,2,2,1,2,2,3,4,3,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,コロナ対応,99,99,地方分権改革
230,平＝将明,たいら・まさあき,1,13,4,0,55,1,3,5,1,54,2,16,16,16,3,4,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0,90,0,50,50,100,0,3,3,1,1,1,1,1,1,3,1,5,5,1,5,2,3,1,2,1,2,2,2,1,1,3,3,4,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,新型コロナ感染症対策,コロナで影響を受けた小規模事業者中小企業支援策,DX推進（デジタルガバメント・Data Driven Economy・DFFT）,99
231,谷川＝智行,たにがわ・ともゆき,1,13,4,0,55,4,1,0,1,50,1,6,16,9,2,1,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,75,0,100,0,60,0,75,5,5,5,3,5,5,5,5,1,5,5,2,3,1,1,1,2,5,5,1,1,1,5,3,5,1,1,4,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,99,ジェンダー平等,99,99
232,手塚＝仁雄,てづか・よしお,1,13,5,0,55,2,3,4,1,55,2,10,6,5,2,4,7,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,100,20,80,10,50,10,100,5,5,3,3,2,5,3,3,1,5,4,3,1,1,1,1,2,4,3,1,1,1,3,4,4,3,1,2,1,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,99,99,99,99
233,若宮＝健嗣,わかみや・けんじ,1,13,5,0,55,1,3,4,1,60,3,16,3,1,3,2,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,80,0,50,10,999,0,3,2,3,1,2,1,2,2,2,2,3,2,2,3,3,3,3,3,2,3,3,3,1,2,3,2,4,3,3,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,コロナ対策,99,99,99
234,田淵＝正文,たぶち・まさふみ,0,13,5,0,55,5,1,0,1,63,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,999,999,999,999,999,999,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
235,越智＝隆雄,おち・たかお,1,13,6,0,55,1,3,4,1,57,3,2,3,5,3,2,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,75,25,60,25,50,50,50,0,3,3,3,3,3,2,3,3,3,2,4,4,3,4,3,3,2,3,3,2,3,2,2,2,3,3,3,4,4,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,99,99,99,99
236,碓井＝梨恵,うすい・りえ,1,13,6,0,55,5,1,0,2,36,1,5,6,3,2,3,8,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,60,10,30,0,90,50,50,10,5,3,1,3,3,1,3,2,2,2,3,4,2,1,3,5,2,3,2,2,3,2,2,2,3,4,3,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,99,99,99,地方分権改革
237,落合＝貴之,おちあい・たかゆき,1,13,6,0,55,2,3,2,1,42,2,2,3,10,4,2,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,999,999,999,999,999,999,999,4,4,3,1,2,2,3,3,1,4,4,2,1,1,2,3,4,3,4,2,2,2,3,2,4,2,2,3,3,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,0,0,1,1,0,0,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99
238,辻＝健太郎,つじ・けんたろう,1,13,7,0,55,5,1,0,1,35,1,16,6,3,2,3,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,10,50,0,100,50,80,10,5,3,1,3,3,1,2,2,3,2,3,4,2,1,3,5,2,3,1,2,2,1,2,2,3,4,3,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,コロナ対応,99,99,地方分権改革
239,松本＝文明,まつもと・ふみあき,1,13,7,0,55,1,3,4,1,72,1,16,16,16,2,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,100,25,70,25,40,25,100,25,4,4,4,4,1,1,3,1,3,1,3,2,1,5,3,3,2,4,1,2,2,2,1,2,3,2,3,2,3,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,コロナ対策,行政のデジタル化,すべて,99
240,長妻＝昭,ながつま・あきら,1,13,7,0,55,2,3,7,1,61,2,16,6,1,2,3,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,999,100,999,999,999,999,999,100,3,5,4,4,4,2,4,1,1,5,5,4,3,3,2,2,2,4,4,1,2,1,3,2,3,3,1,4,3,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,コロナ対策,99,99,99
241,猪野＝恵司,いの・けいじ,1,13,7,0,66,8,1,0,1,38,1,16,99,99,5,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,20,20,20,20,20,20,20,5,3,4,2,5,3,3,3,2,3,5,4,2,1,2,2,2,2,3,1,1,2,3,3,3,2,3,4,1,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,芸術,99,99,99
242,込山＝洋,こみやま・ひろし,1,13,7,0,66,11,1,0,1,47,1,16,10,6,2,4,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,10,10,10,10,10,10,10,5,4,3,3,1,3,5,5,1,5,2,2,2,2,3,3,3,4,5,2,2,2,4,2,5,2,2,3,4,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,国民の生活と命を守るための現金給付,99,99,義務投票制にする
243,石原＝伸晃,いしはら・のぶてる,1,13,8,0,55,1,3,10,1,64,1,16,16,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,50,0,0,0,100,0,3,3,3,4,3,3,3,3,3,2,3,3,3,4,3,3,3,4,2,3,4,3,3,3,3,3,4,3,4,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,コロナ対策,景気対策,99,99
244,吉田＝晴美,よしだ・はるみ,1,13,8,0,55,2,1,0,2,49,2,5,7,15,2,1,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,95,50,80,40,75,10,95,4,5,5,4,4,4,4,4,1,5,5,3,2,2,1,2,2,4,5,1,1,1,4,4,4,2,1,4,3,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,99,99,99,99
245,笠谷＝圭司,かさたに・けいじ,1,13,8,0,55,5,1,0,1,41,1,16,6,3,2,3,8,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,10,50,0,100,50,80,10,5,3,1,3,3,1,2,2,3,2,3,4,2,1,3,5,2,3,1,2,2,1,2,2,3,4,3,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,新型コロナウイルス感染症対策,99,99,地方分権改革
246,山岸＝一生,やまぎし・いっせい,1,13,9,0,55,2,1,0,1,40,2,16,5,7,4,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,100,0,100,0,100,3,3,3,3,3,3,3,3,1,5,5,3,1,1,1,3,3,3,5,1,1,1,3,3,5,3,1,3,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,新型コロナウイルス対策,99,99,99
247,安藤＝高夫,あんどう・たかお,1,13,9,0,55,1,3,1,1,62,1,6,5,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,10,80,10,50,20,100,999,3,3,4,2,2,1,3,2,2,1,3,2,2,4,2,4,2,2,2,3,3,3,1,3,3,4,4,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,99,99,99,99
248,小林＝興起,こばやし・こうき,1,13,9,0,66,10,2,5,1,77,1,6,2,1,3,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,30,40,10,10,40,30,20,5,5,5,1,2,1,5,5,1,5,5,1,1,1,2,1,1,4,4,2,2,1,5,4,5,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,99,99,99,99
249,南＝純,みなみ・じゅん,1,13,9,0,55,5,1,0,1,38,1,16,6,3,2,3,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,10,50,0,100,50,80,10,5,3,1,3,3,1,2,2,3,2,3,4,2,1,3,5,2,3,1,2,2,1,2,2,3,4,3,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,コロナ対策,99,99,地方分権
250,鈴木＝庸介,すずき・ようすけ,1,13,10,0,55,2,1,0,1,45,3,6,7,5,3,4,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,100,70,80,50,80,20,100,4,4,4,1,1,1,5,3,1,5,4,2,1,1,2,2,1,5,4,1,2,1,3,3,4,2,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99,99,99,99
251,鈴木＝隼人,すずき・はやと,1,13,10,0,55,1,3,2,1,44,2,16,6,1,3,4,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,999,999,999,999,999,999,999,99,99,99,99,99,99,99,99,99,1,4,99,2,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,99,99,99,99,99,99,99,99,99,99,コロナに伴う感染対策及び景気・雇用対策,99,99,99
252,小山＝徹,こやま・とおる,1,13,10,0,66,11,1,0,1,46,1,16,16,1,6,2,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,2,1,5,5,5,5,5,1,3,4,5,5,5,2,2,4,2,1,1,1,1,5,4,3,4,2,5,1,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,所得格差対策,コロナ対策,99,99
